id,label,image_date,image_id,direction
49066,Maize,2017-10-10,369670801112474,right
49066,Maize,2017-10-10,248728733705027,right
49066,Maize,2017-10-10,514224222949909,right
49066,Maize,2017-10-10,310188707295706,left
49066,Maize,2017-10-10,579250569705534,right
49066,Maize,2017-10-10,4355787064439969,right
49066,Maize,2017-10-10,2699606976996952,right
49066,Maize,2017-10-10,1333320177052411,left
49066,Maize,2017-10-10,341200530700211,right
49066,Maize,2017-10-10,454111145684381,left
49066,Maize,2017-10-10,6432175393475191,right
49066,Maize,2017-10-10,4189415187746141,left
49066,Maize,2017-10-10,500634701287368,right
49066,Maize,2017-10-10,235707798328227,right
49066,Maize,2017-10-10,199610421988283,right
49066,Maize,2017-10-10,218662322946211,left
49066,Maize,2017-10-10,678734962897719,right
49066,Maize,2017-10-10,385171852655200,right
49066,Maize,2017-10-10,535153510951677,right
49066,Maize,2017-10-10,518430559326019,left
49066,Maize,2017-10-10,477638130225835,left
49066,Maize,2017-10-10,2469012493244783,right
20276,Grassland,2017-10-10,571170580734206,right
20276,Grassland,2017-10-10,1380299342351270,right
20276,Grassland,2017-10-10,1860143187476833,left
20276,Grassland,2017-10-10,291199482733417,right
20276,Grassland,2017-10-10,293897045572866,left
20276,Grassland,2017-10-10,310586763804484,left
20276,Grassland,2017-10-10,215754976724943,left
20276,Grassland,2017-10-10,496815551449466,right
20276,Grassland,2017-10-10,518308716025589,right
20276,Grassland,2017-10-10,466011544686457,right
20276,Grassland,2017-10-10,471087407474940,right
20276,Grassland,2017-10-10,3824324497632977,left
20276,Grassland,2017-10-10,1343750282687634,left
20276,Grassland,2017-10-10,580095629588931,right
20276,Grassland,2017-10-10,166097408777397,left
20276,Grassland,2017-10-10,307221167623556,right
20276,Grassland,2017-10-10,2847802312200415,right
20276,Grassland,2017-10-10,473224817285769,left
20276,Grassland,2017-10-10,475617127085674,right
20276,Grassland,2017-10-10,3831729673542051,right
20276,Grassland,2017-10-10,204997061262918,left
43556,Grassland,2017-10-10,517847202579216,right
43556,Grassland,2017-10-10,469074557677848,left
43556,Grassland,2017-10-10,463936374890433,right
43556,Grassland,2017-10-10,578765923527304,right
43556,Grassland,2017-10-10,319972736406296,right
43556,Grassland,2017-10-10,539450120379323,left
43556,Grassland,2017-10-10,536552104170863,right
43556,Grassland,2017-10-10,124337126334301,right
43556,Grassland,2017-10-10,334007824747761,right
43556,Grassland,2017-10-10,2034341430083393,left
46951,Grassland,2017-05-17,368252671259310,left
46951,Grassland,2017-05-17,561058181547533,left
46951,Grassland,2017-05-17,510472973653713,left
46951,Grassland,2017-05-17,3874807549221252,left
46951,Grassland,2017-05-17,2902142713339507,left
46951,Grassland,2017-05-17,478117083527769,left
46951,Grassland,2017-05-17,240294211223006,left
46951,Grassland,2017-05-17,472636524042122,left
46951,Grassland,2017-05-17,463402284888841,left
54756,Grassland,2017-05-17,2908902179397547,right
54756,Grassland,2017-05-27,3326156510821302,right
54756,Grassland,2017-05-27,518328302875324,right
54756,Grassland,2017-05-17,298984378382084,right
54756,Grassland,2017-05-27,303012771188884,left
54756,Grassland,2017-05-27,330022435130660,left
54756,Grassland,2017-04-02,297213578546376,left
54756,Grassland,2017-04-02,274873127679373,right
54756,Grassland,2017-04-02,558743652056507,right
54756,Grassland,2017-05-27,576437207079844,left
54756,Grassland,2017-04-02,459701985122049,left
54756,Grassland,2017-05-27,257486606158274,left
54756,Grassland,2017-04-02,363552748432080,right
54756,Grassland,2017-04-02,297062332034777,left
54756,Grassland,2017-04-02,529044244777879,right
54756,Grassland,2017-04-02,279048393952574,left
54756,Grassland,2017-04-02,514427289731060,left
54756,Grassland,2017-04-02,294152125651026,left
54756,Grassland,2017-04-02,376311667048965,right
54756,Grassland,2017-04-02,506231603741458,right
54756,Grassland,2017-05-27,166038495335312,right
54756,Grassland,2017-04-02,220199286105809,right
54756,Grassland,2017-05-27,487774425991471,right
54756,Grassland,2017-04-02,208498764144140,right
54756,Grassland,2017-05-27,2875526849338721,right
54756,Grassland,2017-05-27,153194266765680,left
54756,Grassland,2017-05-27,1119487641852573,left
54756,Grassland,2017-04-02,489027242514416,left
54756,Grassland,2017-05-27,220113622840345,left
54756,Grassland,2017-05-27,3919802451435588,right
54756,Grassland,2017-05-27,215673196700108,left
54756,Grassland,2017-05-27,3675968299169124,right
54756,Grassland,2017-05-27,314998720020467,right
54756,Grassland,2017-04-02,533608170974618,left
54756,Grassland,2017-04-02,208674577736379,left
54756,Grassland,2017-05-27,468502231103861,left
54756,Grassland,2017-05-17,3328423604050701,right
54756,Grassland,2017-04-02,498682184825542,right
54756,Grassland,2017-05-27,292173839203155,left
54756,Grassland,2017-04-02,368234544545198,right
54756,Grassland,2017-05-27,260218755830137,right
54756,Grassland,2017-05-17,1619086321625289,right
54756,Grassland,2017-05-17,511945726658004,right
54756,Grassland,2017-05-27,2041791019294751,right
54756,Grassland,2017-05-27,249917610216652,right
54756,Grassland,2017-05-27,221606669333390,right
54756,Grassland,2017-04-02,479586376629702,left
54756,Grassland,2017-04-02,458347115273399,right
54756,Grassland,2017-05-27,523851872122538,left
54756,Grassland,2017-05-27,305085377874293,left
54756,Grassland,2017-05-27,320858452719518,left
54756,Grassland,2017-05-27,306046361022098,right
27409,Grassland,2017-10-10,515508059859630,left
27409,Grassland,2017-10-10,483455279536181,right
27409,Grassland,2017-10-10,271113081408172,left
27409,Grassland,2017-10-10,493599491831114,right
27409,Grassland,2017-10-10,273415377837250,right
27409,Grassland,2017-10-10,212707493734169,right
27409,Grassland,2017-10-10,536445454188699,right
27409,Grassland,2017-10-10,319922186146443,left
27409,Grassland,2017-10-10,532899764552794,right
27409,Grassland,2017-10-10,523162555721354,right
27409,Grassland,2017-10-10,249098073669305,left
27409,Grassland,2017-10-10,302069988113860,right
27409,Grassland,2017-10-10,4334324916600165,left
27409,Grassland,2017-10-10,3020536994842753,right
27409,Grassland,2017-10-10,298105505260273,right
27409,Grassland,2017-10-10,497994071615836,left
27409,Grassland,2017-10-10,208562290809218,left
27409,Grassland,2017-10-10,1079767135841227,left
27409,Grassland,2017-10-10,569097287584272,right
27409,Grassland,2017-10-10,517521856079158,right
27409,Grassland,2017-10-10,1387970894916692,left
27409,Grassland,2017-10-10,497154974816545,right
27409,Grassland,2017-10-10,486693399149042,right
27409,Grassland,2017-10-10,453921539039029,right
27409,Grassland,2017-10-10,462567141470802,right
27409,Grassland,2017-10-10,2617351295229991,left
32689,Grassland,2017-05-17,222393899244320,left
11982,Grassland,2017-05-17,510472973653713,right
11982,Grassland,2017-05-17,303616671256511,right
28021,Grassland,2017-10-10,499079074784230,left
28021,Grassland,2017-10-10,2979003392331282,right
28021,Grassland,2017-10-10,476197837044953,right
6604,Maize,2017-06-21,496573338147134,right
6604,Maize,2017-06-21,3927746727310635,right
6604,Maize,2017-06-21,135053748607426,right
6604,Maize,2017-06-21,382910726172726,right
8669,Grassland,2017-05-06,499090151441600,left
8669,Grassland,2017-05-06,4097420267015645,left
8669,Grassland,2017-05-06,273879847749077,left
9029,Grassland,2017-05-06,498670274609646,right
9029,Grassland,2017-05-06,470719954044841,left
23306,Grassland,2017-04-02,265846758546150,right
23306,Grassland,2017-04-02,208997751029708,right
23306,Grassland,2017-05-17,169106105019435,left
23306,Grassland,2017-05-27,538650664189835,right
23306,Grassland,2017-05-17,4191399087548280,left
23306,Grassland,2017-05-17,164499792269341,left
23306,Grassland,2017-04-02,420940632314879,left
23306,Grassland,2017-04-02,457162998908634,left
23306,Grassland,2017-05-27,384281259419939,right
23306,Grassland,2017-05-17,389983515434087,left
23306,Grassland,2017-05-27,464348624628149,right
23306,Grassland,2017-04-02,451214222649425,left
23306,Grassland,2017-05-27,2941002209513059,right
23306,Grassland,2017-05-27,306120551112481,right
32090,Maize,2017-05-06,506123057415575,left
32090,Maize,2017-05-06,283328780133534,right
32090,Maize,2017-05-06,174391697908100,right
32090,Maize,2017-05-06,367826211314711,left
32090,Maize,2017-05-06,289563962653886,right
32090,Maize,2017-05-06,468361451088537,left
32090,Maize,2017-05-06,307220011057865,right
28454,Grassland,2017-05-06,458947831865194,left
28454,Grassland,2017-05-06,520216518974326,left
28454,Grassland,2017-05-06,1099865630535603,right
12951,Grassland,2017-05-17,1136149443531507,right
12951,Grassland,2017-04-02,397001311281795,right
52076,Grassland,2017-05-06,2853729508181702,left
52076,Grassland,2017-05-06,3839578832835669,left
49098,Grassland,2017-05-06,372674594089416,left
49098,Grassland,2017-05-06,172677028089832,right
49098,Grassland,2017-05-06,503817457721702,left
45480,Grassland,2017-05-17,222951475836702,right
45480,Grassland,2017-05-17,300439341614131,right
33089,Grassland,2017-05-06,469048724313975,right
33089,Grassland,2017-05-06,318864166438048,left
33089,Grassland,2017-05-06,498978227804556,left
33089,Grassland,2017-05-06,499694041069070,left
33089,Grassland,2017-05-06,458271545240191,left
33089,Grassland,2017-05-06,307820900751090,right
10021,Grassland,2017-05-06,468646571038761,left
10021,Grassland,2017-05-06,192271036078101,left
10021,Grassland,2017-05-06,331526918330160,right
10021,Grassland,2017-05-06,487004072349495,left
10021,Grassland,2017-05-06,119618693491764,right
10021,Grassland,2017-05-06,2966160690376387,left
10021,Grassland,2017-05-06,488937145753181,right
54062,Grassland,2017-05-17,3745750998880730,right
54062,Grassland,2017-05-17,310600420458393,right
17452,Grassland,2017-04-02,218202853069790,right
17452,Grassland,2017-04-02,2029824917175929,right
17452,Grassland,2017-04-02,456480655445928,right
17452,Grassland,2017-04-02,2893948544224449,right
46538,Grassland,2017-06-02,368477304593803,left
46538,Grassland,2017-05-17,497824054674938,left
46538,Grassland,2017-06-02,294462225492177,right
46538,Grassland,2017-06-02,553024902325781,right
46538,Grassland,2017-05-10,1087193201768644,left
46538,Grassland,2017-05-10,129582582454080,right
46538,Grassland,2017-06-02,274836491017969,left
46538,Grassland,2017-05-17,2928611750789603,left
46538,Grassland,2017-05-10,1405581293131652,left
46538,Grassland,2017-05-10,509607546834482,right
46538,Grassland,2017-06-02,237471961381307,left
46538,Grassland,2017-06-02,219049482956398,left
46538,Grassland,2017-05-10,457884388648387,left
46538,Grassland,2017-05-17,472298720688271,left
46538,Grassland,2017-05-17,2975807999406205,left
46538,Grassland,2017-05-10,2836768176572848,right
46538,Grassland,2017-06-02,224299622360015,right
46538,Grassland,2017-05-10,3611445025633836,right
46538,Grassland,2017-05-17,2550182821944133,left
46538,Grassland,2017-06-02,517932162548146,right
46538,Grassland,2017-05-10,471365587407195,left
46538,Grassland,2017-06-02,214271187127384,left
36128,Grassland,2017-06-02,210589120633131,right
36128,Grassland,2017-05-10,293382785654989,right
36128,Grassland,2017-05-10,3393199244113831,left
36128,Grassland,2017-06-02,212658897365974,right
36128,Grassland,2017-06-02,254448006431505,left
36128,Grassland,2017-06-02,527116905333648,left
36128,Grassland,2017-05-10,207610991173974,left
36128,Grassland,2017-06-02,2649191568712450,left
36128,Grassland,2017-08-21,491261705553934,right
36128,Grassland,2017-05-10,322589096194121,left
36128,Grassland,2017-05-10,1135445306867174,left
36128,Grassland,2017-06-02,219221636272543,left
36128,Grassland,2017-06-02,428503731610824,right
36128,Grassland,2017-06-02,290159522592644,left
36128,Grassland,2017-05-10,3918699521576640,right
36128,Grassland,2017-05-17,285449266572322,right
36128,Grassland,2017-05-10,462259624836477,left
36128,Grassland,2017-06-02,256957902842498,right
36128,Grassland,2017-06-02,1091289764697217,right
36128,Grassland,2017-06-02,508787366821494,right
36128,Grassland,2017-06-02,2209906952641628,right
36128,Grassland,2017-06-02,463671858198730,left
36128,Grassland,2017-08-21,476524653599354,right
36128,Grassland,2017-05-17,510579026973265,right
36128,Grassland,2017-05-10,463617601364922,left
36128,Grassland,2017-06-02,503246061031235,left
36128,Grassland,2017-05-10,318193423082752,right
36128,Grassland,2017-05-10,4156266317827775,left
36128,Grassland,2017-05-10,1191266711305374,left
36128,Grassland,2017-06-02,485260715931717,right
36128,Grassland,2017-05-10,469755050907090,left
36128,Grassland,2017-06-02,204329121281597,left
36128,Grassland,2017-08-21,283079783481079,right
36128,Grassland,2017-06-02,481670196422523,left
36128,Grassland,2017-05-17,2805085583139128,right
36128,Grassland,2017-06-02,1719918798179529,right
36128,Grassland,2017-05-10,4008922589183568,left
36128,Grassland,2017-05-10,147197484081696,left
36128,Grassland,2017-06-02,2945155589096071,left
36128,Grassland,2017-05-10,477369550134456,right
36128,Grassland,2017-06-02,305084707927932,left
36128,Grassland,2017-06-02,488406852350772,right
36128,Grassland,2017-06-02,283061770159923,right
36128,Grassland,2017-06-02,446068626591220,right
36128,Grassland,2017-05-10,4052750651434881,right
36128,Grassland,2017-08-21,467144614377368,right
36128,Grassland,2017-05-17,461909125116881,right
36128,Grassland,2017-08-21,1406336636390157,right
36128,Grassland,2017-05-10,477393123508309,right
36128,Grassland,2017-05-10,538190377179056,left
36128,Grassland,2017-05-10,232652018585129,left
36128,Grassland,2017-06-02,505285190642913,left
36128,Grassland,2017-06-02,212422410345597,left
36128,Grassland,2017-06-02,512139053156080,right
36128,Grassland,2017-06-02,368810007880196,right
36128,Grassland,2017-08-21,300855888175408,right
36128,Grassland,2017-05-10,385690975941409,right
36128,Grassland,2017-05-10,527342771960764,right
36128,Grassland,2017-05-10,221987983024171,left
36128,Grassland,2017-06-02,1185817058513340,right
36128,Grassland,2017-06-02,468111710935726,left
36128,Grassland,2017-05-10,492208211930627,right
36128,Grassland,2017-06-02,304365631254669,left
36128,Grassland,2017-05-10,282843196818828,left
36128,Grassland,2017-06-02,2746078272276656,left
45286,Maize,2017-05-17,2949922978616786,left
45286,Maize,2017-08-21,3951180624998833,right
45286,Maize,2017-04-02,483625239454566,left
45286,Maize,2017-05-17,4014453832003557,left
45286,Maize,2017-04-02,177338047600087,left
45286,Maize,2017-05-17,491241425409445,left
45286,Maize,2017-08-21,211421300549188,right
17450,Grassland,2017-06-21,295489162130327,right
17450,Grassland,2017-06-21,569359617361865,right
17450,Grassland,2017-06-21,296879485344632,right
3831,Grassland,2017-04-02,514221493081178,left
3831,Grassland,2017-05-17,4003267403084719,left
3831,Grassland,2017-05-17,2897727937136829,left
3831,Grassland,2017-04-02,4066005663442851,left
12276,Grassland,2017-04-02,514221493081178,right
12276,Grassland,2017-05-17,4003267403084719,right
12276,Grassland,2017-08-21,206141051117568,left
12276,Grassland,2017-04-02,1083268018861607,right
12276,Grassland,2017-05-17,2890792321251076,right
12276,Grassland,2017-05-17,484773886173690,right
12276,Grassland,2017-04-02,310432117130407,right
12276,Grassland,2017-04-02,4066005663442851,right
43549,Grassland,2017-06-02,212658897365974,left
43549,Grassland,2017-06-02,2649191568712450,right
43549,Grassland,2017-05-10,1135445306867174,right
43549,Grassland,2017-06-02,219221636272543,right
43549,Grassland,2017-05-10,462259624836477,right
43549,Grassland,2017-05-10,318193423082752,left
43549,Grassland,2017-05-10,4156266317827775,right
43549,Grassland,2017-06-02,481670196422523,right
43549,Grassland,2017-06-02,1719918798179529,left
43549,Grassland,2017-06-02,488406852350772,left
43549,Grassland,2017-06-02,283061770159923,left
43549,Grassland,2017-05-10,477393123508309,left
43549,Grassland,2017-06-02,304365631254669,right
50247,Grassland,2017-04-02,527191398659532,right
45328,Grassland,2017-05-17,2602507676725142,left
45328,Grassland,2017-08-21,303521371307346,right
45328,Grassland,2017-05-17,485595012490121,left
45328,Grassland,2017-04-02,377495830179965,left
45328,Grassland,2017-05-17,1268791343523571,left
45328,Grassland,2017-05-17,3858714160895167,left
45328,Grassland,2017-04-02,2622622908037618,left
17680,Grassland,2017-04-02,304261627743067,left
17680,Grassland,2017-08-21,471062807560024,right
17680,Grassland,2017-04-02,3750504225175085,left
17680,Grassland,2017-04-02,526697928508204,left
17680,Grassland,2017-04-02,299153428465988,left
17680,Grassland,2017-08-21,335795634633036,right
17680,Grassland,2017-04-02,135717225209934,left
17680,Grassland,2017-04-02,335236734608609,left
33388,Grassland,2017-06-02,306737931009644,left
33388,Grassland,2017-05-10,268668678293237,left
33388,Grassland,2017-06-02,537309550594102,left
33388,Grassland,2017-08-21,516882492809786,right
33388,Grassland,2017-06-02,329342891951163,right
33388,Grassland,2017-05-10,516361242690577,right
33388,Grassland,2017-06-02,1756846427841216,left
33388,Grassland,2017-05-10,236174661639046,right
33388,Grassland,2017-06-02,296360758756147,right
33388,Grassland,2017-06-02,217357086503241,right
15428,Maize,2017-05-17,485271742669366,right
15428,Maize,2017-05-17,461959764912096,right
15428,Maize,2017-05-17,379327159992821,right
15428,Maize,2017-05-17,527682738389955,right
2507,Grassland,2017-06-02,2732233950356537,right
2507,Grassland,2017-05-10,3941951762591328,right
2507,Grassland,2017-06-02,309181753904741,left
2507,Grassland,2017-05-10,643525236511631,right
2507,Grassland,2017-06-02,309297894136093,left
2507,Grassland,2017-06-02,487481825726626,left
2507,Grassland,2017-05-10,454415612324459,right
2507,Grassland,2017-05-10,173582644656500,left
2507,Grassland,2017-06-02,459508545115517,left
2507,Grassland,2017-05-10,4185043191547359,left
3832,Grassland,2017-08-21,303411911408902,left
17449,Grassland,2017-04-02,2954537958156537,right
17449,Grassland,2017-04-02,463014818297145,right
48802,Grassland,2017-06-02,256957902842498,left
48802,Grassland,2017-05-10,1191266711305374,right
48802,Grassland,2017-08-21,467144614377368,left
48802,Grassland,2017-08-21,300855888175408,left
48802,Grassland,2017-06-02,2746078272276656,right
37769,Grassland,2017-08-21,302212641549319,left
37769,Grassland,2017-06-02,217752229795445,right
37769,Grassland,2017-05-10,465097531236079,right
37769,Grassland,2017-05-10,505819910778576,left
37769,Grassland,2017-06-02,291358675799189,left
37769,Grassland,2017-06-02,290739549267469,right
46540,Maize,2017-08-21,306934534324871,left
45521,Grassland,2017-05-17,487506452577719,left
37313,Maize,2017-06-02,304463854389358,right
37313,Maize,2017-05-10,2883888865206512,right
37313,Maize,2017-05-17,519860202712802,right
37313,Maize,2017-06-02,314873223381800,right
37313,Maize,2017-05-10,1391533867899546,left
37313,Maize,2017-05-17,521156039042918,right
37313,Maize,2017-05-17,4035285143257101,right
37313,Maize,2017-05-17,513475419692709,right
37313,Maize,2017-06-02,471742220744120,right
37313,Maize,2017-06-02,212169400443441,left
37313,Maize,2017-06-02,217308606504316,left
37313,Maize,2017-05-17,5491250574278526,right
37313,Maize,2017-05-10,499079227889057,left
37313,Maize,2017-06-02,2907640482816520,left
37313,Maize,2017-05-17,2254842614653311,right
37313,Maize,2017-05-10,329481158560251,right
37313,Maize,2017-05-17,469121074355382,right
37313,Maize,2017-05-10,299443565004642,left
37313,Maize,2017-06-02,252360713242336,left
37313,Maize,2017-05-17,1326390637744039,right
37313,Maize,2017-06-02,455983882370804,right
37313,Maize,2017-05-17,3818293701601912,right
37313,Maize,2017-06-02,579645122926920,left
37313,Maize,2017-06-02,220413299854108,right
37313,Maize,2017-05-17,2971788696440328,right
37313,Maize,2017-05-10,306153891120340,right
37313,Maize,2017-05-10,476059517051362,right
37313,Maize,2017-05-17,471157327501073,right
37313,Maize,2017-05-10,504525670677804,right
50848,Grassland,2017-05-10,3867806573273072,left
50848,Grassland,2017-05-10,374179067249429,left
50848,Grassland,2017-05-17,497104698092636,left
50848,Grassland,2017-05-10,2846842585537022,right
50848,Grassland,2017-06-02,240263204523989,left
50848,Grassland,2017-05-17,2935587006764330,left
50848,Grassland,2017-06-02,2383949705082716,right
50848,Grassland,2017-05-17,2892650344390270,left
50848,Grassland,2017-05-10,466380294450154,left
50848,Grassland,2017-05-10,298319872011944,left
50848,Grassland,2017-05-10,372670550747349,right
50848,Grassland,2017-05-10,194679059162289,left
50848,Grassland,2017-06-02,472586930667344,right
50848,Grassland,2017-05-17,3926092510773018,left
50848,Grassland,2017-05-10,585598112412582,right
50848,Grassland,2017-05-10,4112835212113080,left
50848,Grassland,2017-05-10,225894479337797,left
50848,Grassland,2017-05-10,489264322516309,right
50848,Grassland,2017-05-17,499407824525765,left
50848,Grassland,2017-06-02,587212182240045,right
50848,Grassland,2017-05-17,520043679026243,left
50848,Grassland,2017-06-02,297907695201421,left
50848,Grassland,2017-05-10,547346292921234,right
50848,Grassland,2017-06-02,612990079659196,left
50848,Grassland,2017-05-10,204865897923549,right
50848,Grassland,2017-06-02,368352004600585,right
50848,Grassland,2017-06-02,489898828936923,right
50848,Grassland,2017-06-02,215250280076337,left
38430,Grassland,2017-05-10,3867806573273072,right
38430,Grassland,2017-06-02,240263204523989,right
38430,Grassland,2017-06-02,472586930667344,left
38430,Grassland,2017-05-10,585598112412582,left
38430,Grassland,2017-05-10,225894479337797,right
38430,Grassland,2017-05-17,520043679026243,right
38430,Grassland,2017-05-10,204865897923549,left
38430,Grassland,2017-06-02,215250280076337,right
49935,Grassland,2017-06-02,4121937087865306,left
49935,Grassland,2017-05-10,305727460992274,right
49935,Grassland,2017-05-10,244344970775667,right
49935,Grassland,2017-06-02,3849691945129831,right
49935,Grassland,2017-05-10,2988665791453448,right
49935,Grassland,2017-05-10,2874717702845375,left
49935,Grassland,2017-05-17,476408867142861,left
49935,Grassland,2017-05-10,1692491670958372,left
49935,Grassland,2017-05-10,130091022407053,right
49935,Grassland,2017-05-17,1197369467433264,left
49935,Grassland,2017-05-10,487063766077781,left
49935,Grassland,2017-06-02,1879818962181595,left
49935,Grassland,2017-05-17,240489421163080,left
49935,Grassland,2017-06-02,300887918185192,left
50448,Grassland,2017-05-10,466569041266252,left
50448,Grassland,2017-05-17,508592903611140,right
50448,Grassland,2017-05-17,366869168337128,right
50448,Grassland,2017-06-02,4121937087865306,right
50448,Grassland,2017-05-10,478875806682994,left
50448,Grassland,2017-05-10,244344970775667,left
50448,Grassland,2017-05-10,2988665791453448,left
50448,Grassland,2017-05-10,502575040929348,right
50448,Grassland,2017-05-17,4013873181991643,right
50448,Grassland,2017-05-17,480194769889720,right
50448,Grassland,2017-05-17,1881225202033571,right
50448,Grassland,2017-05-10,2874717702845375,right
50448,Grassland,2017-06-02,216135326640498,left
50448,Grassland,2017-06-02,463690121593710,right
50448,Grassland,2017-05-17,476408867142861,right
50448,Grassland,2017-05-10,2560809784214436,right
50448,Grassland,2017-05-10,1692491670958372,right
50448,Grassland,2017-05-10,130091022407053,left
50448,Grassland,2017-06-02,563288937968569,left
50448,Grassland,2017-06-02,2895817377322722,right
50448,Grassland,2017-05-10,371472034235159,right
50448,Grassland,2017-05-17,1197369467433264,right
50448,Grassland,2017-06-02,1879818962181595,right
50448,Grassland,2017-05-17,464104781341362,right
50448,Grassland,2017-06-02,289679296104003,left
50448,Grassland,2017-05-17,493350641812568,right
50448,Grassland,2017-05-10,457007862192646,left
50448,Grassland,2017-05-10,190830036222967,right
52712,Grassland,2017-05-10,483642636174017,right
52712,Grassland,2017-05-10,322819459273302,right
52712,Grassland,2017-05-10,366682774761675,left
52712,Grassland,2017-05-10,222801032939048,right
52712,Grassland,2017-05-10,3987920104608790,left
52712,Grassland,2017-06-02,4038910652838521,right
32816,Maize,2017-06-02,473618780578357,left
32816,Maize,2017-06-02,4097803220314356,left
32816,Maize,2017-06-02,313123590163319,right
32816,Maize,2017-05-10,473588160362406,right
32816,Maize,2017-05-10,235931574966953,right
32816,Maize,2017-05-10,489499665576281,right
32816,Maize,2017-05-10,491907241931656,right
32816,Maize,2017-06-02,3978310825581905,right
32816,Maize,2017-05-10,218127399740465,left
32816,Maize,2017-06-02,509371550444880,right
32816,Maize,2017-05-10,482939836348462,left
32816,Maize,2017-05-10,1701011223620994,left
32816,Maize,2017-05-10,212444977073441,left
32816,Maize,2017-06-02,1367143653656644,left
32816,Maize,2017-05-10,456832165415439,right
32816,Maize,2017-06-02,309720570659614,right
32816,Maize,2017-06-02,165026752216825,left
44710,Grassland,2017-05-10,217777093443299,right
44710,Grassland,2017-05-10,1148169738942900,left
44710,Grassland,2017-06-02,1023037231561641,right
44710,Grassland,2017-05-17,3696004770509563,left
44710,Grassland,2017-06-02,3868568793260232,left
44710,Grassland,2017-06-02,508128933559332,right
44710,Grassland,2017-05-10,530571441317417,right
44710,Grassland,2017-05-10,299052124959164,right
44710,Grassland,2017-05-10,459682275132664,left
44710,Grassland,2017-05-10,144054717732482,right
44710,Grassland,2017-05-10,621502518807827,right
44710,Grassland,2017-06-02,235167418381462,right
44710,Grassland,2017-05-10,206471867742685,left
44710,Grassland,2017-05-10,304577734583718,left
44710,Grassland,2017-05-10,1174591743067567,left
44710,Grassland,2017-05-10,250232163550197,left
44710,Grassland,2017-06-02,310920377082120,right
44710,Grassland,2017-05-17,2798326173766520,left
44710,Grassland,2017-06-02,531294494906544,left
44710,Grassland,2017-06-02,153191106761152,right
44710,Grassland,2017-05-10,286294079831990,right
44710,Grassland,2017-06-02,265790555292165,left
44710,Grassland,2017-05-10,218763796338265,right
44710,Grassland,2017-06-02,306035494448894,right
44710,Grassland,2017-05-10,1349130352139080,right
44710,Grassland,2017-06-02,470537840866739,right
44710,Grassland,2017-06-02,330168945131629,right
44710,Grassland,2017-06-02,484646746192223,left
44710,Grassland,2017-05-10,514049140014139,left
44710,Grassland,2017-05-10,2959801947597011,right
44710,Grassland,2017-05-10,572084997095029,right
44710,Grassland,2017-05-17,303624591249225,left
44710,Grassland,2017-05-10,2515057588803081,right
44710,Grassland,2017-05-17,595454971848582,left
44710,Grassland,2017-06-02,167125855316399,left
44710,Grassland,2017-06-02,262070735617166,left
44710,Grassland,2017-05-10,518474695993516,left
44710,Grassland,2017-06-02,4009042729138491,left
44710,Grassland,2017-06-02,488716775684252,right
44710,Grassland,2017-06-02,468345230942524,right
32849,Grassland,2017-05-10,466569041266252,right
32849,Grassland,2017-05-10,478875806682994,right
32849,Grassland,2017-06-02,1649344572121059,right
32849,Grassland,2017-05-10,293657502434406,right
32849,Grassland,2017-05-10,502575040929348,left
32849,Grassland,2017-06-02,216135326640498,right
32849,Grassland,2017-06-02,2941669239488897,left
32849,Grassland,2017-05-10,2560809784214436,left
32849,Grassland,2017-05-10,5575408712533125,left
32849,Grassland,2017-05-10,219398449573635,right
32849,Grassland,2017-06-02,313926816802813,left
32849,Grassland,2017-05-10,308698347297740,left
32849,Grassland,2017-05-10,371472034235159,left
32849,Grassland,2017-05-10,1182372398851460,left
32849,Grassland,2017-05-10,372637764069142,left
32849,Grassland,2017-06-02,500500851365237,left
32849,Grassland,2017-05-10,457007862192646,right
32849,Grassland,2017-05-10,5651330221573618,right
32849,Grassland,2017-05-10,190830036222967,left
17895,Grassland,2017-05-10,522822952062337,right
17895,Grassland,2017-05-10,478995266676678,right
17895,Grassland,2017-05-10,328427682034641,left
17895,Grassland,2017-06-02,622066195343093,left
17895,Grassland,2017-06-02,291189672632932,right
17895,Grassland,2017-05-10,491703451957007,left
28533,Grassland,2017-05-17,303792801123300,right
28533,Grassland,2017-05-10,315446489937383,right
28533,Grassland,2017-06-02,3018118575181413,right
28533,Grassland,2017-05-17,3935790123170567,right
28533,Grassland,2017-06-02,1118456781975429,left
28533,Grassland,2017-05-17,5643731572335298,right
28533,Grassland,2017-05-17,213695726934213,right
28533,Grassland,2017-05-10,624451125194406,left
28533,Grassland,2017-06-02,2918671035051380,left
28533,Grassland,2017-05-10,3507789489320557,left
28533,Grassland,2017-05-17,167539978515515,right
28533,Grassland,2017-05-10,288690542806328,right
28533,Grassland,2017-05-17,2878742622381541,right
28533,Grassland,2017-05-17,457607335324953,right
28533,Grassland,2017-05-17,508256310198207,right
28533,Grassland,2017-06-02,575651346740928,right
28533,Grassland,2017-06-02,5402423683163722,left
28533,Grassland,2017-05-17,3028223874076469,right
28533,Grassland,2017-06-02,245190517358983,left
28533,Grassland,2017-05-10,318724476435733,left
28533,Grassland,2017-05-10,302259841381373,left
28533,Grassland,2017-06-02,133187818751602,left
20416,Grassland,2017-06-02,545144513138682,left
20416,Grassland,2017-06-02,532884967728913,right
20416,Grassland,2017-05-10,520678502280887,left
